"Codigo","Edad","Empleado","Estado Civil","Ocupacion","Genero","Horas por semana","Pais"
242377,29,"Privado","Casado","Transporte","Male",60,"United-States"
242477,24,"Independiente","Soltero","Ventas","Male",40,"United-States"
242577,61,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
242677,34,"Privado","Casado","Personal de inspeccion ","Male",44,"United-States"
242877,20,,"Soltero",,"Male",36,"United-States"
242977,41,"Privado","Soltero","Ventas","Female",40,"United-States"
243077,36,"Independiente","Casado","Agricultura","Male",84,"United-States"
243177,60,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
243277,61,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",52,"United-States"
243477,42,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
243577,26,"Privado","Soltero","Apoyo técnico","Male",40,"United-States"
243677,44,"Publico-Municipal","Soltero","Servicios generales","Female",40,"United-States"
243777,31,"Publico-Nacional","Soltero","Personal administrativo","Male",25,"United-States"
243877,39,"Publico-Nacional","Soltero","Servicios generales","Male",40,"United-States"
243977,20,"Privado","Soltero","Apoyo técnico","Female",24,"United-States"
244077,32,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
244177,32,"Independiente","Casado","Ventas","Male",40,"United-States"
244277,61,"Privado","Casado","Personal de inspeccion ","Male",20,"United-States"
244377,54,"Publico-Municipal","Divorciado","Personal administrativo","Female",40,"United-States"
244477,23,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
244577,19,"Privado","Soltero","Ventas","Male",3,"United-States"
244677,31,"Privado","Casado","Personal especializado","Male",40,"United-States"
244877,29,"Privado","Divorciado","Servicios generales","Female",25,"United-States"
244977,29,"Publico-Municipal","Soltero","Servicios de Telecomunicaciones","Female",40,"United-States"
245077,25,"Privado","Separado","Servicios generales","Female",25,"United-States"
245177,46,"Privado","Divorciado","Ventas","Female",40,"United-States"
245277,35,"Privado","Soltero","Servicios generales","Female",30,"United-States"
245377,20,"Privado","Soltero","Ventas","Male",40,"United-States"
245477,24,"Independiente","Casado","Personal administrativo","Female",40,"United-States"
245577,48,"Privado","Divorciado","Personal administrativo","Female",37,"United-States"
245677,37,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
245777,60,"Independiente","Casado","Ventas","Male",40,"United-States"
245877,39,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
245977,29,"Publico-Municipal","Separado","Personal administrativo","Female",38,"United-States"
246077,31,"Independiente","Divorciado","Mantenimiento y Reparaciones generales","Male",20,"United-States"
246177,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
246277,26,"Independiente","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
246377,64,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
246477,46,"Privado","Divorciado","Servicios de Telecomunicaciones","Male",40,"United-States"
246577,69,,"Casado",,"Male",8,"United-States"
246677,39,"Privado","Casado","Ventas","Male",44,"United-States"
246777,48,"Privado","Divorciado","Personal de inspeccion ","Female",55,"United-States"
246877,46,"Privado","Divorciado","Ventas","Female",40,"United-States"
246977,42,"Privado","Divorciado","Ventas","Male",40,"United-States"
247177,50,"Publico-Departamental","Casado","Apoyo técnico","Male",40,"United-States"
247277,24,"Privado","Soltero","Personal especializado","Female",40,"United-States"
247477,39,"Independiente","Casado","Ventas","Male",60,"United-States"
247577,29,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
247677,23,"Privado","Soltero","Transporte","Female",38,"United-States"
247777,21,,"Soltero",,"Male",40,"United-States"
247877,32,"Privado","Separado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
247977,69,"Independiente","Casado","Personal de inspeccion ","Male",30,"United-States"
248077,55,"Privado","Separado","Personal de aseo","Male",40,"United-States"
248177,41,"Privado","Casado","Ventas","Male",50,"United-States"
248277,44,"Independiente","Casado","Ejecutivo y Gerencial","Male",52,"United-States"
248377,18,"Privado","Soltero","Personal administrativo","Male",40,"United-States"
248477,74,"Independiente","Casado","Ejecutivo y Gerencial","Male",10,"United-States"
248577,40,"Privado","Casado","Personal especializado","Male",40,"United-States"
248677,27,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
248777,75,,"Casado",,"Male",5,"United-States"
248877,55,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
248977,52,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
249077,54,"Privado","Divorciado","Ventas","Female",48,"United-States"
249177,36,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
249277,76,,"Casado",,"Male",8,"United-States"
249377,26,"Privado","Soltero","Personal de aseo","Female",40,"United-States"
249477,18,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",20,"United-States"
249577,38,"Privado","Divorciado","Ejecutivo y Gerencial","Male",50,"United-States"
249677,50,"Privado","Casado","Transporte","Male",40,"United-States"
249777,19,,"Soltero",,"Female",25,"United-States"
249877,32,"Privado","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
249977,57,"Privado","Casado","Ventas","Male",40,"United-States"
250077,20,"Privado","Soltero","Servicios de Telecomunicaciones","Male",40,"United-States"
250177,27,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
250277,31,"Independiente","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
250477,52,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Female",50,"United-States"
250577,61,"Privado","Casado","Transporte","Male",40,"United-States"
250677,57,"Independiente","Viudo","Mantenimiento y Reparaciones generales","Male",55,"United-States"
250777,19,,"Soltero",,"Male",40,"United-States"
250877,59,"Independiente","Casado","Ventas","Male",25,"United-States"
250977,34,"Independiente","Soltero","Mantenimiento y Reparaciones generales","Male",45,"United-States"
251077,31,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
251177,42,"Privado","Divorciado","Servicios de Telecomunicaciones","Male",35,"United-States"
251277,70,"Privado","Soltero","Personal administrativo","Female",6,"United-States"
251577,29,"Privado","Casado","Transporte","Male",45,"United-States"
251677,27,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
251777,25,"Privado","Casado","Servicios generales","Female",40,"United-States"
251877,51,"Privado","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
252077,35,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
252177,36,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",60,"United-States"
252277,54,,"Soltero",,"Female",40,"United-States"
252377,46,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
252477,52,"Privado","Separado","Servicios generales","Female",35,"United-States"
252577,65,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
252677,43,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
252777,41,"Publico-Municipal","Divorciado","Personal especializado","Female",40,"United-States"
252877,34,"Privado","Soltero","Ejecutivo y Gerencial","Female",45,"United-States"
252977,47,"Independiente","Casado","Ejecutivo y Gerencial","Male",30,"United-States"
253077,49,"Publico-Departamental","Soltero","Ejecutivo y Gerencial","Male",56,"United-States"
253177,21,"Privado","Soltero","Servicios generales","Female",25,"United-States"
253277,20,"Privado","Soltero","Servicios generales","Female",25,"United-States"
253377,18,"Publico-Municipal","Soltero","Servicios de Telecomunicaciones","Male",40,"United-States"
253477,27,"Privado","Soltero","Ventas","Male",40,"United-States"
253577,34,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
253677,38,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
253777,24,"Privado","Soltero","Personal administrativo","Male",40,"United-States"
253877,34,"Privado","Soltero","Ventas","Male",65,"United-States"
253977,47,"Privado","Casado","Personal de inspeccion ","Male",50,"United-States"
254077,27,"Publico-Departamental","Separado","Ejecutivo y Gerencial","Female",40,"United-States"
254177,63,"Privado","Viudo","Personal administrativo","Female",8,"United-States"
254277,34,"Privado","Casado","Personal administrativo","Male",40,"United-States"
254377,25,"Privado","Casado","Ventas","Male",50,"United-States"
254477,54,"Privado","Viudo","Personal de inspeccion ","Male",40,"United-States"
254577,19,,"Soltero",,"Female",35,"United-States"
254677,35,"Privado","Divorciado","Ventas","Female",50,"United-States"
254777,24,"Privado","Casado","Transporte","Male",70,"United-States"
254877,26,"Privado","Soltero","Personal administrativo","Female",35,"United-States"
254977,59,"Publico-Municipal","Divorciado","Personal administrativo","Female",40,"United-States"
255177,20,"Privado","Soltero","Servicios generales","Female",40,"United-States"
255277,41,"Privado","Casado","Agricultura","Male",40,"United-States"
255377,51,"Privado","Casado","Ventas","Male",40,"United-States"
255477,27,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
255577,36,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
255677,25,"Privado","Soltero","Agricultura","Male",60,"United-States"
255777,55,"Privado","Casado","Ventas","Male",50,"United-States"
255877,22,"Publico-Municipal","Soltero","Personal especializado","Female",21,"United-States"
256077,43,"Privado","Casado","Personal administrativo","Female",15,"United-States"
256177,39,"Privado","Casado","Personal administrativo","Female",20,"United-States"
256377,46,"Privado","Divorciado","Ejecutivo y Gerencial","Male",45,"United-States"
256477,54,"Publico-Departamental","Soltero","Personal administrativo","Female",20,"United-States"
256577,19,"Privado","Soltero","Ventas","Male",30,"United-States"
256677,24,"Privado","Casado","Personal administrativo","Male",40,"United-States"
256777,53,,"Casado",,"Male",40,"United-States"
256877,24,"Publico-Nacional","Soltero","Personal especializado","Male",13,"United-States"
256977,29,"Independiente","Soltero","Agricultura","Male",65,"United-States"
257077,56,"Independiente","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
257177,54,,"Casado",,"Male",40,"United-States"
257277,21,,"Soltero",,"Female",30,"United-States"
257477,56,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
257577,34,"Privado","Casado","Personal especializado","Male",50,"United-States"
257677,19,"Privado","Soltero","Ventas","Female",40,"United-States"
257777,32,"Independiente","Casado","Ventas","Male",65,"United-States"
257877,48,"Privado","Divorciado","Personal administrativo","Female",52,"United-States"
257977,67,,"Casado",,"Male",40,"United-States"
258077,47,"Privado","Casado","Transporte","Male",25,"United-States"
258177,52,"Privado","Casado","Transporte","Male",60,"United-States"
258377,28,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
258477,41,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
258677,51,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
258977,33,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
259077,46,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",45,"United-States"
259377,77,"Independiente","Soltero","Personal de inspeccion ","Male",20,"United-States"
259477,39,"Privado","Soltero","Ejecutivo y Gerencial","Male",52,"United-States"
259577,67,,"Viudo",,"Male",3,"United-States"
259677,35,"Privado","Divorciado","Personal de aseo","Female",24,"United-States"
259777,23,"Privado","Soltero","Mantenimiento y Reparaciones generales","Female",40,"United-States"
259877,37,"Privado","Divorciado","Personal especializado","Female",45,"United-States"
259977,41,"Privado","Casado","Transporte","Male",50,"United-States"
260077,60,"Privado","Casado","Personal administrativo","Male",35,"United-States"
260177,32,"Privado","Soltero","Personal administrativo","Male",55,"United-States"
260277,56,"Publico-Departamental","Casado","Transporte","Male",40,"United-States"
260377,45,"Publico-Nacional","Divorciado","Apoyo técnico","Female",40,"United-States"
260477,24,"Privado","Divorciado","Ejecutivo y Gerencial","Female",45,"United-States"
