Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
1099877;33;Privado;Casado;Agricultura;Masculino;45;Mexico
1100177;20;Privado;Soltero;Ventas;Femenino;25;Mexico
1101777;53;Privado;Divorciado;Transporte;Masculino;40;Canada
1103277;38;Privado;Casado;Servicios generales;Masculino;35;Mexico
1103377;33;Privado;Casado;Transporte;Masculino;20;EL Salvador
1103577;36;Privado;Separado;Transporte;Masculino;60;Mexico
1108577;17;Privado;Soltero;Servicios generales;Masculino;20;EL Salvador
1112077;37;Privado;Separado;Servicios generales;Masculino;70;Inglaterra
1113177;29;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Ecuador
1113577;32;Privado;Casado;Personal de inspeccion ;Femenino;40;Cambodia
1114877;31;Privado;Casado;Personal administrativo;Femenino;40; 
1116177;26;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
1118877;65;Privado;Divorciado;Personal administrativo;Femenino;40; 
1118977;50;Privado;Casado;Personal de inspeccion ;Femenino;40;China
1119377;47;;Casado;;Masculino;30;Canada
1121177;36;Independiente;Separado;Personal especializado;Femenino;10;Canada
1122277;37;Publico-Municipal;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
1124377;50;Publico-Municipal;Casado;Agricultura;Masculino;40;Mexico
1125377;26;Privado;Soltero;Personal de aseo;Masculino;44;Filipinas
1126177;54;Privado;Casado;Personal especializado;Masculino;40;India
1126277;78;;Casado;;Masculino;40;Portugal
1127277;70;Privado;Divorciado;Agricultura;Masculino;40;Vietnam
1128077;38;Privado;Divorciado;Personal administrativo;Femenino;40;Filipinas
1128577;35;Privado;Casado;Ejecutivo y Gerencial;Masculino;50; 
1128677;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;72;Mexico
1128977;22;Privado;Soltero;Personal administrativo;Masculino;30;Republica Dominicana
1129577;73;;Casado;;Masculino;40;Portugal
1129877;52;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Puerto Rico
1130177;31;Privado;Soltero;Personal de aseo;Masculino;40; 
1130577;23;Privado;Soltero;Personal administrativo;Masculino;20;Haiti
1131677;66;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;30;Filipinas
1133177;52;Privado;Casado;Ventas;Femenino;52;Canada
1133777;41;Publico-Nacional;Soltero;Servicios de Telecomunicaciones;Masculino;40;Puerto Rico
1134177;30;;Casado;;Masculino;40;Mexico
1135377;53;Independiente;Divorciado;Ventas;Masculino;50;Cuba
1135577;48;Publico-Municipal;Casado;Personal administrativo;Femenino;40;Filipinas
1136177;53;Privado;Casado;Servicios generales;Masculino;40;Mexico
1137577;44;Privado;Separado;Servicios generales;Femenino;38;Peru
1138577;34;Privado;Soltero;Apoyo técnico;Masculino;40;India
1138977;23;Privado;Soltero;Servicios generales;Masculino;20;Filipinas
1139077;37;Privado;Casado;Servicios generales;Masculino;40;Guatemala
1140777;39;Privado;Casado;Personal de aseo;Masculino;40;Mexico
1142477;36;Privado;Soltero;Ventas;Masculino;45; 
1143277;59;Privado;Casado;Personal especializado;Femenino;38;Jamaica
1144577;34;Privado;Casado;Servicios generales;Masculino;62;Mexico
1144777;54;Independiente;Divorciado;Mantenimiento y Reparaciones generales;Masculino;40; 
1146277;53;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
1146777;42;Privado;Casado;Personal especializado;Femenino;27;España
1147877;36;Privado;Soltero;Ventas;Femenino;35; 
1148477;50;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
1149177;27;Privado;Soltero;Personal administrativo;Femenino;40;Jamaica
1149677;36;Privado;Divorciado;Mantenimiento y Reparaciones generales;Femenino;40;Cuba
1154877;23;Privado;Soltero;Ventas;Femenino;25;Jamaica
1159077;54;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
1159677;19;Privado;Soltero;Personal administrativo;Femenino;25; 
1159877;41;Publico-Municipal;Casado;Personal especializado;Femenino;40;España
1160277;26;Privado;Soltero;Transporte;Masculino;40;Colombia
1161577;35;;Divorciado;;Femenino;16; 
1161977;52;Privado;Casado;Servicios generales;Femenino;40;Haiti
1163077;31;Privado;Soltero;Agricultura;Masculino;40;Puerto Rico
1163877;51;Privado;Casado;Ventas;Masculino;50;Cambodia
1164277;40;Privado;Casado;Servicios generales;Masculino;40;Mexico
1164877;47;Publico-Municipal;Casado;Transporte;Masculino;40;EL Salvador
1165377;30;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60; 
1166077;59;Privado;Casado;Personal de inspeccion ;Masculino;40; 
1167377;38;Privado;Soltero;Mantenimiento y Reparaciones generales;Femenino;40;Portugal
1167777;25;Privado;Soltero;Personal de inspeccion ;Femenino;40;Colombia
1168777;22;Independiente;Soltero;Personal administrativo;Masculino;40;España
1171077;45;Publico-Nacional;Casado;Servicios generales;Masculino;40;Haiti
1171677;23;Privado;Soltero;Agricultura;Femenino;40;Puerto Rico
1174877;37;Publico-Departamental;Casado;Personal administrativo;Masculino;40;Filipinas
1175777;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;India
1176577;46;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;Japon
1177377;40;Privado;Casado;Personal de aseo;Masculino;60;Polonia
1178777;29;Privado;Soltero;Personal de inspeccion ;Masculino;40;Ecuador
1181277;68;Privado;Viudo;Servicios generales;Femenino;7;Inglaterra
1183277;48;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Irlanda
1183677;38;Privado;Casado;Transporte;Masculino;84;India
1185377;50;Independiente;Casado;Personal especializado;Femenino;40;Canada
1186577;21;;Soltero;;Masculino;35;Mexico
1187577;33;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
1189077;22;Privado;Soltero;Personal especializado;Masculino;20;Inglaterra
1189377;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Colombia
1190177;32;Privado;Divorciado;Servicios de Telecomunicaciones;Masculino;54;Mexico
1193277;32;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Irlanda
1193877;46;Privado;Soltero;Personal de inspeccion ;Femenino;40;Republica Dominicana
1194777;60;Privado;Casado;Personal de inspeccion ;Femenino;30;Hingria
1197577;53;Privado;Soltero;Servicios generales;Masculino;50;Italia
1198377;35;Privado;Casado;Servicios generales;Masculino;40;Guatemala
1198477;40;Privado;Soltero;Servicios generales;Masculino;40; 
1198777;35;Privado;Casado;Servicios generales;Masculino;40;China
1198977;50;Independiente;Casado;Servicios generales;Femenino;12; 
1200577;46;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
1201277;51;Privado;Divorciado;Personal de aseo;Femenino;40;Irlanda
1202777;56;Privado;Casado;Servicios generales;Masculino;35;Cuba
1203377;47;Privado;Casado;Personal de aseo;Masculino;40;Portugal
1204977;22;Privado;Soltero;Mantenimiento y Reparaciones generales;Femenino;36;Mexico
1206877;55;Privado;Casado;Personal de inspeccion ;Masculino;40;Polonia
1207177;49;Privado;Casado;Servicios generales;Masculino;40;China
1208377;36;Privado;Divorciado;Personal administrativo;Femenino;40; 
1209477;24;;Soltero;;Masculino;50;España
1209777;49;Privado;Casado;Personal de inspeccion ;Femenino;40;Hingria
1210477;54;Publico-Municipal;Soltero;Personal especializado;Femenino;40;Mexico
1210977;34;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;Francia
1211577;36;Privado;Casado;Personal especializado;Masculino;60; 
1213177;55;;Casado;;Masculino;48;Mexico
1215477;31;;Casado;;Masculino;30;Mexico
1217077;25;Publico-Municipal;Soltero;Personal especializado;Masculino;35;Italia
1217377;27;Privado;Soltero;Personal de inspeccion ;Masculino;40; 
1218377;57;Privado;Casado;Personal de inspeccion ;Masculino;40;Puerto Rico
1220777;49;Independiente;Casado;Mantenimiento y Reparaciones generales;Masculino;50;Mexico
1223677;42;Privado;Casado;Servicios generales;Masculino;40;EL Salvador
1225577;60;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;45;Italia
1226077;35;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
1226177;31;Privado;Soltero;Personal de inspeccion ;Masculino;50; 
1226377;57;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;España
1226477;34;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Nicaragua
1226877;28;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Polonia
1227177;53;Privado;Casado;Personal de seguridad;Femenino;10;Haiti
1228177;24;Privado;Soltero;Personal administrativo;Femenino;20; 
1228377;28;Privado;Casado;Personal de inspeccion ;Masculino;40;Filipinas
1230577;55;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
1231677;52;Privado;Divorciado;Ejecutivo y Gerencial;Masculino;40; 
1232477;30;Publico-Departamental;Casado;Personal administrativo;Masculino;30;Japon
1233077;22;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40; 
1233977;47;Publico-Nacional;Divorciado;Personal especializado;Masculino;50;Francia
1234277;29;Privado;Casado;Personal administrativo;Masculino;30;Mexico
1235377;52;Privado;Viudo;Servicios generales;Femenino;25;Puerto Rico
1236377;29;Publico-Nacional;Soltero;Ejecutivo y Gerencial;Masculino;40; 
1236877;29;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
1236977;24;Privado;Soltero;Personal administrativo;Masculino;40;India
1237377;29;Privado;Casado;Personal de inspeccion ;Masculino;40;Puerto Rico
1238577;29;Privado;Soltero;Personal especializado;Femenino;60;Polonia
1238877;34;Privado;Soltero;Personal de aseo;Masculino;40;EL Salvador
1241377;39;Publico-Municipal;Casado;Transporte;Masculino;40;Nicaragua
1241477;27;Privado;Soltero;Servicios generales;Masculino;40;Filipinas
1242177;41;Independiente;Soltero;Servicios generales;Masculino;60;Jamaica
1242277;30;Privado;Divorciado;Personal especializado;Femenino;40;Inglaterra
1242477;26;Independiente;Separado;Ventas;Femenino;20;Honduras
1242577;32;Privado;Soltero;Agricultura;Masculino;50;Mexico
1243977;28;;Casado;;Femenino;10;España
1245277;90;;Soltero;;Masculino;10;España
1247177;31;Publico-Municipal;Casado;Personal de inspeccion ;Masculino;40; 
1249177;24;Privado;Soltero;Personal de aseo;Masculino;40;Italia
1250177;60;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Colombia
1250777;40;Publico-Municipal;Casado;Servicios generales;Femenino;40;Yugoslavia
1251277;22;Privado;Casado;Servicios generales;Masculino;35;Mexico
1253077;65;Privado;Viudo;Personal especializado;Femenino;20;Hungria
1254277;40;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Cuba
1256177;34;Privado;Casado;Personal especializado;Masculino;40; 
1256477;52;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40;Filipinas
1257777;62;Privado;Casado;Ventas;Masculino;40;Filipinas
1258577;42;Publico-Departamental;Casado;Personal especializado;Masculino;40;España
1259377;51;Privado;Divorciado;Servicios generales;Masculino;32;Haiti
1262077;40;Privado;Soltero;Servicios generales;Masculino;45;EL Salvador
1262677;51;Privado;Casado;Personal especializado;Masculino;99;España
1264477;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
1265677;36;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50; 
1267677;22;Privado;Divorciado;Ventas;Femenino;30;Filipinas
1268077;48;Privado;Soltero;Servicios generales;Masculino;50;Mexico
1268277;34;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
1269177;35;Privado;Casado;Servicios de Telecomunicaciones;Masculino;40; 
1269677;22;Publico-Nacional;Soltero;Personal especializado;Masculino;15; 
1270277;49;Privado;Divorciado;Servicios generales;Masculino;40;Colombia
1271777;28;Privado;Casado;Ventas;Masculino;40; 
1272677;39;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
1273377;50;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Filipinas
1274977;55;Privado;Divorciado;Servicios generales;Masculino;40; 
1276277;21;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
1276377;65;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Inglaterra
1277477;24;Privado;Casado;Ventas;Femenino;30;Ecuador
1278077;50;Privado;Casado;Personal especializado;Masculino;35;España
1278477;22;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Guatemala
1278677;25;Privado;Casado;Personal de inspeccion ;Masculino;40;Polonia
1278977;24;Publico-Nacional;Soltero;Personal especializado;Femenino;99;Inglaterra
1279677;22;Privado;Soltero;Servicios de Telecomunicaciones;Masculino;24;India
1281777;31;Privado;Casado;Servicios generales;Masculino;40;Yugoslavia
1283177;81;Privado;Viudo;Personal especializado;Masculino;60; 
1284777;46;Privado;Casado;Personal de seguridad;Femenino;24;Guatemala
1284877;21;Privado;Casado;Personal especializado;Masculino;40;Mexico
1284977;29;Privado;Soltero;Personal administrativo;Femenino;40;Japon
1285477;37;;Casado;;Masculino;6;Mexico
1286677;59;Privado;Casado;Mantenimiento y Reparaciones generales;Femenino;35;Filipinas
1287177;32;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
1289977;48;Privado;Casado;Servicios generales;Masculino;40;Mexico
1290077;41;Privado;Divorciado;Apoyo técnico;Masculino;45; 
1290277;30;Privado;Soltero;Servicios generales;Masculino;40;Irlanda
1291477;45;Privado;Viudo;Servicios generales;Femenino;40;Filipinas
1293677;40;Publico-Municipal;Divorciado;Mantenimiento y Reparaciones generales;Femenino;40;Puerto Rico
1296077;18;Privado;Soltero;Servicios generales;Femenino;16; 
1297477;26;Privado;Soltero;Personal administrativo;Masculino;80; 
1298677;33;Privado;Casado;Personal de inspeccion ;Femenino;40;Colombia
1299777;37;;Divorciado;;Femenino;42; 
1301877;27;Privado;Divorciado;Ventas;Femenino;40;Peru
1302377;54;Privado;Divorciado;Personal de inspeccion ;Masculino;40;Guatemala
1304477;17;;Soltero;;Femenino;25;Mexico
1306077;24;Privado;Casado;Ventas;Masculino;40;Mexico
1306277;40;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
1307077;23;;Casado;;Masculino;40;EL Salvador
1308377;30;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;55;Ecuador
1308577;25;Privado;Soltero;Personal de seguridad;Femenino;40;Guatemala
1308977;25;Privado;Soltero;Personal administrativo;Masculino;40; 
1309077;30;Independiente;Casado;Agricultura;Masculino;40;Mexico
1311677;43;Privado;Casado;Ventas;Femenino;44;Polonia
1311777;48;Privado;Casado;Personal especializado;Masculino;40;EL Salvador
1311877;36;Privado;Soltero;Personal administrativo;Femenino;40;Nicaragua
1312377;27;Privado;Soltero;Ventas;Femenino;20;Vietnam
1312677;66;Privado;Casado;Personal de inspeccion ;Masculino;40;Yugoslavia
1313077;49;Privado;Soltero;Servicios generales;Femenino;38;Peru
1314377;31;Privado;Casado;Personal de aseo;Masculino;56;Mexico
1316377;34;Privado;Casado;Ventas;Masculino;45;Jamaica
1318477;43;Publico-Municipal;Divorciado;Personal administrativo;Femenino;20;Mexico
1319977;63;Privado;Casado;Personal de aseo;Masculino;40; 
1320277;28;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;50; 
1321277;28;Privado;Casado;Servicios generales;Femenino;40;Filipinas
1321477;37;Privado;Separado;Apoyo técnico;Masculino;40;Filipinas
1322477;28;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Colombia
1322777;37;Privado;Divorciado;Ventas;Femenino;25;Canada
1322877;69;Privado;Separado;Personal de inspeccion ;Femenino;28;Peru
1323077;53;Privado;Soltero;Servicios generales;Femenino;21;Japon
1323877;23;Privado;Soltero;Servicios generales;Masculino;60;Mexico
1324577;33;Privado;Divorciado;Ventas;Masculino;45;Japon
1325477;31;Privado;Separado;Mantenimiento y Reparaciones generales;Femenino;40;Mexico
1326777;40;Publico-Municipal;Casado;Personal de aseo;Masculino;40;Mexico
1326977;30;Privado;Soltero;Ventas;Femenino;35;Mexico
1328277;26;Privado;Soltero;Ventas;Femenino;40; 
1328777;18;Privado;Soltero;Servicios generales;Masculino;54;Mexico
1328977;28;Privado;Soltero;Personal de inspeccion ;Femenino;40;Guatemala
1329677;81;Privado;Casado;Personal especializado;Masculino;15;Polonia
1330377;27;;Casado;;Femenino;40;Mexico
1330477;55;Privado;Casado;Personal especializado;Masculino;40;Polonia
1330677;22;Privado;Soltero;Personal de aseo;Masculino;36; 
1331677;26;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Mexico
1332077;28;Privado;Soltero;Personal de aseo;Masculino;40;Mexico
1334277;61;Privado;Divorciado;Personal administrativo;Femenino;40;Canada
1337477;19;Publico-Departamental;Soltero;Personal de aseo;Masculino;20;Inglaterra
1342377;53;Privado;Casado;Ejecutivo y Gerencial;Masculino;50;India
1343377;31;Independiente;Casado;Personal especializado;Masculino;40;Colombia
1345777;26;Privado;Soltero;Personal de aseo;Masculino;40;Guatemala
1345977;48;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;32;Republica Dominicana
1346977;30;Privado;Soltero;Servicios generales;Masculino;40;Vietnam
1347177;61;Privado;Casado;Personal de inspeccion ;Masculino;40;Italia
1349777;34;Privado;Soltero;Personal especializado;Masculino;50;Francia
1350077;50;Privado;Casado;Ventas;Masculino;60; 
1355177;49;Privado;Viudo;Mantenimiento y Reparaciones generales;Femenino;40;España
